timestamp,venue,intercept_type,reflex_latency_us,gas_burned,simulated_loss_prevented_usd,gas_saved_usd,status
2026-09-19T10:30:15.475Z,gmx,SOIL_RESISTANCE_TRIP,6.0,0.000000,12938.00,0.25,FAIL_CLOSED
2026-09-19T10:35:43.992Z,gmx,OBSERVATORY_HAIRCUT,45.3,0.000000,25567.00,0.25,FAIL_CLOSED
2026-09-19T10:41:12.509Z,gmx,SOIL_RESISTANCE_TRIP,3.6,0.000000,10773.00,0.25,FAIL_CLOSED
2026-09-19T10:46:41.026Z,gmx,OBSERVATORY_HAIRCUT,42.7,0.000000,49072.00,0.25,FAIL_CLOSED
2026-09-19T10:52:09.543Z,gmx,MAX_ATTEMPTS_SEVERED,13.6,0.000000,37216.00,0.25,FAIL_CLOSED
2026-09-19T10:57:38.060Z,gmx,MAX_ATTEMPTS_SEVERED,9.1,0.000000,45052.00,0.25,FAIL_CLOSED
2026-09-19T11:03:06.578Z,hyperliquid,HONEYPOT_DECOY,16.8,0.000000,5722.00,0.25,FAIL_CLOSED
2026-09-19T11:08:35.095Z,variational,SOIL_RESISTANCE_TRIP,7.6,0.000000,10361.00,0.25,FAIL_CLOSED
2026-09-19T11:14:03.612Z,hyperliquid,MAX_ATTEMPTS_SEVERED,8.6,0.000000,48557.00,0.25,FAIL_CLOSED
2026-09-19T11:19:32.129Z,variational,OBSERVATORY_HAIRCUT,42.3,0.000000,29588.00,0.25,FAIL_CLOSED
2026-09-19T11:25:00.646Z,usdai,SOIL_RESISTANCE_TRIP,7.3,0.000000,12113.00,0.25,FAIL_CLOSED
2026-09-19T11:30:29.163Z,gmx,SOIL_RESISTANCE_TRIP,2.5,0.000000,6031.00,0.25,FAIL_CLOSED
2026-09-19T11:35:57.680Z,pendle,MAX_ATTEMPTS_SEVERED,10.6,0.000000,39897.00,0.25,FAIL_CLOSED
2026-09-19T11:41:26.197Z,pendle,SOIL_RESISTANCE_TRIP,7.1,0.000001,0.00,0.00,ALLOW
2026-09-19T11:46:54.714Z,usdai,OBSERVATORY_HAIRCUT,39.5,0.000000,28351.00,0.25,FAIL_CLOSED
2026-09-19T11:52:23.232Z,gmx,SOIL_RESISTANCE_TRIP,4.6,0.000000,11701.00,0.25,FAIL_CLOSED
2026-09-19T11:57:51.749Z,variational,SOIL_RESISTANCE_TRIP,6.6,0.000000,5619.00,0.25,FAIL_CLOSED
2026-09-19T12:03:20.266Z,gmx,OBSERVATORY_HAIRCUT,39.3,0.000000,33608.00,0.25,FAIL_CLOSED
2026-09-19T12:08:48.783Z,usdai,OBSERVATORY_HAIRCUT,41.5,0.000000,45361.00,0.25,FAIL_CLOSED
2026-09-19T12:14:17.300Z,gmx,OBSERVATORY_HAIRCUT,43.6,0.000000,27113.00,0.25,FAIL_CLOSED
2026-09-19T12:19:45.817Z,gmx,MAX_ATTEMPTS_SEVERED,7.7,0.000000,42577.00,0.25,FAIL_CLOSED
2026-09-19T12:25:14.334Z,hyperliquid,HONEYPOT_DECOY,15.3,0.000000,5103.00,0.25,FAIL_CLOSED
2026-09-19T12:30:42.851Z,hyperliquid,HONEYPOT_DECOY,17.5,0.000000,7062.00,0.25,FAIL_CLOSED
2026-09-19T12:36:11.368Z,hyperliquid,SOIL_RESISTANCE_TRIP,1.6,0.000000,13041.00,0.25,FAIL_CLOSED
2026-09-19T12:41:39.886Z,usdai,OBSERVATORY_HAIRCUT,40.8,0.000000,25876.00,0.25,FAIL_CLOSED
2026-09-19T12:47:08.403Z,gmx,OBSERVATORY_HAIRCUT,43.0,0.000000,37629.00,0.25,FAIL_CLOSED
2026-09-19T12:52:36.920Z,usdai,HONEYPOT_DECOY,19.5,0.000000,9897.00,0.25,FAIL_CLOSED
2026-09-19T12:58:05.437Z,pendle,MAX_ATTEMPTS_SEVERED,9.2,0.000000,37423.00,0.25,FAIL_CLOSED
2026-09-19T13:03:33.954Z,usdai,OBSERVATORY_HAIRCUT,42.9,0.000000,42887.00,0.25,FAIL_CLOSED
2026-09-19T13:09:02.471Z,usdai,OBSERVATORY_HAIRCUT,44.8,0.000000,24639.00,0.25,FAIL_CLOSED
2026-09-19T13:14:30.988Z,usdai,OBSERVATORY_HAIRCUT,40.3,0.000000,36392.00,0.25,FAIL_CLOSED
2026-09-19T13:19:59.505Z,gmx,SOIL_RESISTANCE_TRIP,5.4,0.000000,14381.00,0.25,FAIL_CLOSED
2026-09-19T13:25:28.022Z,gmx,OBSERVATORY_HAIRCUT,44.7,0.000000,29897.00,0.25,FAIL_CLOSED
2026-09-19T13:30:56.540Z,gmx,SOIL_RESISTANCE_TRIP,2.9,0.000000,12216.00,0.25,FAIL_CLOSED
2026-09-19T13:36:25.057Z,gmx,OBSERVATORY_HAIRCUT,42.1,0.000000,23402.00,0.25,FAIL_CLOSED
2026-09-19T13:41:53.574Z,gmx,MAX_ATTEMPTS_SEVERED,13.0,0.000000,40103.00,0.25,FAIL_CLOSED
2026-09-19T13:47:22.091Z,gmx,MAX_ATTEMPTS_SEVERED,8.5,0.000000,47938.00,0.25,FAIL_CLOSED
2026-09-19T13:52:50.608Z,hyperliquid,HONEYPOT_DECOY,16.0,0.000000,6443.00,0.25,FAIL_CLOSED
2026-09-19T13:58:19.125Z,variational,SOIL_RESISTANCE_TRIP,6.9,0.000000,11804.00,0.25,FAIL_CLOSED
2026-09-19T14:03:47.642Z,hyperliquid,MAX_ATTEMPTS_SEVERED,8.2,0.000000,31443.00,0.25,FAIL_CLOSED
2026-09-19T14:09:16.159Z,variational,OBSERVATORY_HAIRCUT,41.6,0.000000,33918.00,0.25,FAIL_CLOSED
2026-09-19T14:14:44.676Z,usdai,SOIL_RESISTANCE_TRIP,6.7,0.000000,13557.00,0.25,FAIL_CLOSED
2026-09-19T14:20:13.194Z,gmx,SOIL_RESISTANCE_TRIP,1.9,0.000000,7474.00,0.25,FAIL_CLOSED
2026-09-19T14:25:41.711Z,pendle,MAX_ATTEMPTS_SEVERED,10.0,0.000000,42784.00,0.25,FAIL_CLOSED
2026-09-19T14:31:10.228Z,variational,HONEYPOT_DECOY,17.8,0.000000,5155.00,0.25,FAIL_CLOSED
2026-09-19T14:36:38.745Z,usdai,OBSERVATORY_HAIRCUT,38.9,0.000000,32680.00,0.25,FAIL_CLOSED
2026-09-19T14:42:07.262Z,gmx,SOIL_RESISTANCE_TRIP,4.0,0.000000,13144.00,0.25,FAIL_CLOSED
2026-09-19T14:47:35.779Z,gmx,SOIL_RESISTANCE_TRIP,6.0,0.000000,7062.00,0.25,FAIL_CLOSED
2026-09-19T14:53:04.296Z,gmx,OBSERVATORY_HAIRCUT,45.4,0.000000,37938.00,0.25,FAIL_CLOSED
2026-09-19T14:58:32.813Z,usdai,OBSERVATORY_HAIRCUT,40.9,0.000000,49691.00,0.25,FAIL_CLOSED
2026-09-19T15:04:01.330Z,gmx,OBSERVATORY_HAIRCUT,42.9,0.000000,31443.00,0.25,FAIL_CLOSED
2026-09-19T15:09:29.848Z,gmx,MAX_ATTEMPTS_SEVERED,13.7,0.000000,45464.00,0.25,FAIL_CLOSED
2026-09-19T15:14:58.365Z,hyperliquid,HONEYPOT_DECOY,14.8,0.000000,5825.00,0.25,FAIL_CLOSED
2026-09-19T15:20:26.882Z,hyperliquid,HONEYPOT_DECOY,16.9,0.000000,7784.00,0.25,FAIL_CLOSED
2026-09-19T15:25:55.399Z,hyperliquid,SOIL_RESISTANCE_TRIP,7.8,0.000000,14485.00,0.25,FAIL_CLOSED
2026-09-19T15:31:23.916Z,usdai,OBSERVATORY_HAIRCUT,40.1,0.000000,30206.00,0.25,FAIL_CLOSED
2026-09-19T15:36:52.433Z,gmx,OBSERVATORY_HAIRCUT,42.4,0.000000,41959.00,0.25,FAIL_CLOSED
2026-09-19T15:42:20.950Z,usdai,HONEYPOT_DECOY,18.9,0.000000,5619.00,0.25,FAIL_CLOSED
2026-09-19T15:47:49.467Z,pendle,MAX_ATTEMPTS_SEVERED,8.6,0.000000,40309.00,0.25,FAIL_CLOSED
2026-09-19T15:53:17.984Z,usdai,OBSERVATORY_HAIRCUT,42.2,0.000000,47216.00,0.25,FAIL_CLOSED
2026-09-19T15:58:46.502Z,usdai,OBSERVATORY_HAIRCUT,44.2,0.000000,28969.00,0.25,FAIL_CLOSED
2026-09-19T16:04:15.019Z,usdai,OBSERVATORY_HAIRCUT,39.7,0.000000,40722.00,0.25,FAIL_CLOSED
2026-09-19T16:09:43.536Z,gmx,SOIL_RESISTANCE_TRIP,4.8,0.000000,5825.00,0.25,FAIL_CLOSED
2026-09-19T16:15:12.053Z,gmx,OBSERVATORY_HAIRCUT,43.9,0.000000,34227.00,0.25,FAIL_CLOSED
2026-09-19T16:20:40.570Z,gmx,SOIL_RESISTANCE_TRIP,2.2,0.000000,13660.00,0.25,FAIL_CLOSED
2026-09-19T16:26:09.087Z,gmx,OBSERVATORY_HAIRCUT,41.7,0.000000,27732.00,0.25,FAIL_CLOSED
2026-09-19T16:31:37.604Z,gmx,MAX_ATTEMPTS_SEVERED,12.3,0.000000,42990.00,0.25,FAIL_CLOSED
2026-09-19T16:37:06.121Z,gmx,MAX_ATTEMPTS_SEVERED,7.8,0.000000,30825.00,0.25,FAIL_CLOSED
2026-09-19T16:42:34.638Z,hyperliquid,HONEYPOT_DECOY,15.4,0.000000,7165.00,0.25,FAIL_CLOSED
2026-09-19T16:48:03.156Z,variational,SOIL_RESISTANCE_TRIP,6.3,0.000000,13247.00,0.25,FAIL_CLOSED
2026-09-19T16:53:31.673Z,hyperliquid,MAX_ATTEMPTS_SEVERED,7.5,0.000000,34330.00,0.25,FAIL_CLOSED
2026-09-19T16:59:00.190Z,variational,OBSERVATORY_HAIRCUT,41.0,0.000000,38247.00,0.25,FAIL_CLOSED
2026-09-19T17:04:28.707Z,usdai,SOIL_RESISTANCE_TRIP,6.1,0.000000,5000.00,0.25,FAIL_CLOSED
2026-09-19T17:09:57.224Z,gmx,SOIL_RESISTANCE_TRIP,8.1,0.000000,8918.00,0.25,FAIL_CLOSED
2026-09-19T17:15:25.741Z,pendle,MAX_ATTEMPTS_SEVERED,9.3,0.000000,45670.00,0.25,FAIL_CLOSED
2026-09-19T17:20:54.258Z,variational,HONEYPOT_DECOY,17.2,0.000000,5876.00,0.25,FAIL_CLOSED
2026-09-19T17:26:22.775Z,usdai,OBSERVATORY_HAIRCUT,45.0,0.000000,37010.00,0.25,FAIL_CLOSED
2026-09-19T17:31:51.292Z,gmx,SOIL_RESISTANCE_TRIP,3.3,0.000000,14588.00,0.25,FAIL_CLOSED
2026-09-19T17:37:19.810Z,gmx,SOIL_RESISTANCE_TRIP,5.5,0.000000,8505.00,0.25,FAIL_CLOSED
2026-09-19T17:42:48.327Z,gmx,OBSERVATORY_HAIRCUT,44.8,0.000000,42268.00,0.25,FAIL_CLOSED
2026-09-19T17:48:16.844Z,usdai,OBSERVATORY_HAIRCUT,40.3,0.000000,24021.00,0.25,FAIL_CLOSED
2026-09-19T17:53:45.361Z,gmx,OBSERVATORY_HAIRCUT,42.2,0.000000,35773.00,0.25,FAIL_CLOSED
2026-09-19T17:59:13.878Z,gmx,MAX_ATTEMPTS_SEVERED,13.1,0.000000,48351.00,0.25,FAIL_CLOSED
2026-09-19T18:04:42.395Z,hyperliquid,SOIL_RESISTANCE_TRIP,2.8,0.000000,8093.00,0.25,FAIL_CLOSED
2026-09-19T18:10:10.912Z,hyperliquid,HONEYPOT_DECOY,16.3,0.000000,8505.00,0.25,FAIL_CLOSED
2026-09-19T18:15:39.429Z,hyperliquid,SOIL_RESISTANCE_TRIP,7.1,0.000000,5928.00,0.25,FAIL_CLOSED
2026-09-19T18:21:07.946Z,usdai,OBSERVATORY_HAIRCUT,39.5,0.000000,34536.00,0.25,FAIL_CLOSED
2026-09-19T18:26:36.464Z,gmx,OBSERVATORY_HAIRCUT,41.8,0.000000,46289.00,0.25,FAIL_CLOSED
2026-09-19T18:32:04.981Z,usdai,HONEYPOT_DECOY,18.3,0.000000,6340.00,0.25,FAIL_CLOSED
2026-09-19T18:37:33.498Z,pendle,MAX_ATTEMPTS_SEVERED,7.8,0.000000,43196.00,0.25,FAIL_CLOSED
2026-09-19T18:43:02.015Z,pendle,MAX_ATTEMPTS_SEVERED,10.1,0.000000,31031.00,0.25,FAIL_CLOSED
2026-09-19T18:48:30.532Z,usdai,OBSERVATORY_HAIRCUT,43.8,0.000000,33299.00,0.25,FAIL_CLOSED
2026-09-19T18:53:59.049Z,usdai,OBSERVATORY_HAIRCUT,39.1,0.000000,45052.00,0.25,FAIL_CLOSED
2026-09-19T18:59:27.566Z,gmx,SOIL_RESISTANCE_TRIP,4.1,0.000000,7268.00,0.25,FAIL_CLOSED
2026-09-19T19:04:56.083Z,gmx,OBSERVATORY_HAIRCUT,43.3,0.000000,38557.00,0.25,FAIL_CLOSED
2026-09-19T19:10:24.600Z,gmx,SOIL_RESISTANCE_TRIP,1.6,0.000000,5103.00,0.25,FAIL_CLOSED
2026-09-19T19:15:53.118Z,gmx,OBSERVATORY_HAIRCUT,41.0,0.000000,32062.00,0.25,FAIL_CLOSED
2026-09-19T19:21:21.635Z,gmx,MAX_ATTEMPTS_SEVERED,11.7,0.000000,45876.00,0.25,FAIL_CLOSED
2026-09-19T19:26:50.152Z,gmx,MAX_ATTEMPTS_SEVERED,14.0,0.000000,33711.00,0.25,FAIL_CLOSED
2026-09-19T19:32:18.669Z,hyperliquid,HONEYPOT_DECOY,14.8,0.000000,7887.00,0.25,FAIL_CLOSED
2026-09-19T19:37:47.186Z,variational,SOIL_RESISTANCE_TRIP,5.6,0.000000,14691.00,0.25,FAIL_CLOSED
2026-09-19T19:43:15.703Z,hyperliquid,MAX_ATTEMPTS_SEVERED,13.7,0.000000,37216.00,0.25,FAIL_CLOSED
2026-09-19T19:48:44.220Z,variational,OBSERVATORY_HAIRCUT,40.3,0.000000,42577.00,0.25,FAIL_CLOSED
2026-09-19T19:54:12.737Z,usdai,SOIL_RESISTANCE_TRIP,5.4,0.000000,6443.00,0.25,FAIL_CLOSED
2026-09-19T19:59:41.254Z,gmx,SOIL_RESISTANCE_TRIP,7.6,0.000000,10361.00,0.25,FAIL_CLOSED
2026-09-19T20:05:09.771Z,pendle,MAX_ATTEMPTS_SEVERED,8.7,0.000000,48557.00,0.25,FAIL_CLOSED
2026-09-19T20:10:38.289Z,variational,HONEYPOT_DECOY,16.6,0.000000,6598.00,0.25,FAIL_CLOSED
2026-09-19T20:16:06.806Z,usdai,OBSERVATORY_HAIRCUT,44.3,0.000000,41340.00,0.25,FAIL_CLOSED
2026-09-19T20:21:35.323Z,gmx,SOIL_RESISTANCE_TRIP,2.6,0.000000,6031.00,0.25,FAIL_CLOSED
2026-09-19T20:27:03.840Z,gmx,SOIL_RESISTANCE_TRIP,4.9,0.000000,9948.00,0.25,FAIL_CLOSED
2026-09-19T20:32:32.357Z,gmx,OBSERVATORY_HAIRCUT,44.2,0.000000,46598.00,0.25,FAIL_CLOSED
2026-09-19T20:38:00.874Z,usdai,OBSERVATORY_HAIRCUT,39.6,0.000000,28351.00,0.25,FAIL_CLOSED
2026-09-19T20:43:29.391Z,gmx,OBSERVATORY_HAIRCUT,41.6,0.000000,40103.00,0.25,FAIL_CLOSED
2026-09-19T20:48:57.908Z,gmx,MAX_ATTEMPTS_SEVERED,12.5,0.000000,31237.00,0.25,FAIL_CLOSED
2026-09-19T20:54:26.425Z,hyperliquid,SOIL_RESISTANCE_TRIP,2.2,0.000000,9536.00,0.25,FAIL_CLOSED
2026-09-19T20:59:54.943Z,hyperliquid,HONEYPOT_DECOY,15.5,0.000000,9227.00,0.25,FAIL_CLOSED
2026-09-19T21:05:23.460Z,hyperliquid,SOIL_RESISTANCE_TRIP,6.4,0.000000,7371.00,0.25,FAIL_CLOSED
2026-09-19T21:10:51.977Z,usdai,OBSERVATORY_HAIRCUT,39.1,0.000000,38866.00,0.25,FAIL_CLOSED
2026-09-19T21:16:20.494Z,gmx,OBSERVATORY_HAIRCUT,41.2,0.000000,20619.00,0.25,FAIL_CLOSED
2026-09-19T21:21:49.011Z,usdai,HONEYPOT_DECOY,17.6,0.000000,7062.00,0.25,FAIL_CLOSED
2026-09-19T21:27:17.528Z,pendle,MAX_ATTEMPTS_SEVERED,7.2,0.000000,46082.00,0.25,FAIL_CLOSED
2026-09-19T21:32:46.045Z,pendle,MAX_ATTEMPTS_SEVERED,9.5,0.000000,33918.00,0.25,FAIL_CLOSED
2026-09-19T21:38:14.562Z,gmx,SOIL_RESISTANCE_TRIP,5.9,0.000001,0.00,0.00,ALLOW
2026-09-19T21:43:43.079Z,usdai,OBSERVATORY_HAIRCUT,45.2,0.000000,49381.00,0.25,FAIL_CLOSED
2026-09-19T21:49:11.597Z,gmx,SOIL_RESISTANCE_TRIP,3.5,0.000000,8711.00,0.25,FAIL_CLOSED
2026-09-19T21:54:40.114Z,gmx,OBSERVATORY_HAIRCUT,42.7,0.000000,42887.00,0.25,FAIL_CLOSED
2026-09-19T22:00:08.631Z,gmx,SOIL_RESISTANCE_TRIP,7.7,0.000000,6546.00,0.25,FAIL_CLOSED
2026-09-19T22:05:37.148Z,usdai,OBSERVATORY_HAIRCUT,40.4,0.000000,36392.00,0.25,FAIL_CLOSED
2026-09-19T22:11:05.665Z,gmx,MAX_ATTEMPTS_SEVERED,11.0,0.000000,48763.00,0.25,FAIL_CLOSED
2026-09-19T22:16:34.182Z,gmx,MAX_ATTEMPTS_SEVERED,13.3,0.000000,36598.00,0.25,FAIL_CLOSED
2026-09-19T22:22:02.699Z,hyperliquid,HONEYPOT_DECOY,14.3,0.000000,8608.00,0.25,FAIL_CLOSED
2026-09-19T22:27:31.216Z,variational,SOIL_RESISTANCE_TRIP,5.0,0.000000,6134.00,0.25,FAIL_CLOSED
2026-09-19T22:32:59.733Z,hyperliquid,MAX_ATTEMPTS_SEVERED,13.1,0.000000,40103.00,0.25,FAIL_CLOSED
2026-09-19T22:38:28.251Z,variational,OBSERVATORY_HAIRCUT,39.7,0.000000,46907.00,0.25,FAIL_CLOSED
2026-09-19T22:43:56.768Z,usdai,SOIL_RESISTANCE_TRIP,4.7,0.000000,7887.00,0.25,FAIL_CLOSED
2026-09-19T22:49:25.285Z,gmx,SOIL_RESISTANCE_TRIP,7.0,0.000000,11804.00,0.25,FAIL_CLOSED
2026-09-19T22:54:53.802Z,pendle,MAX_ATTEMPTS_SEVERED,8.1,0.000000,31443.00,0.25,FAIL_CLOSED
2026-09-19T23:00:22.319Z,usdai,OBSERVATORY_HAIRCUT,41.7,0.000000,33918.00,0.25,FAIL_CLOSED
2026-09-19T23:05:50.836Z,usdai,OBSERVATORY_HAIRCUT,43.7,0.000000,45670.00,0.25,FAIL_CLOSED
2026-09-19T23:11:19.353Z,usdai,OBSERVATORY_HAIRCUT,39.2,0.000000,27423.00,0.25,FAIL_CLOSED
2026-09-19T23:16:47.870Z,gmx,SOIL_RESISTANCE_TRIP,4.3,0.000000,11392.00,0.25,FAIL_CLOSED
2026-09-19T23:22:16.387Z,gmx,OBSERVATORY_HAIRCUT,43.4,0.000000,20928.00,0.25,FAIL_CLOSED
2026-09-19T23:27:44.905Z,usdai,OBSERVATORY_HAIRCUT,38.9,0.000000,32680.00,0.25,FAIL_CLOSED
2026-09-19T23:33:13.422Z,gmx,OBSERVATORY_HAIRCUT,41.2,0.000000,44433.00,0.25,FAIL_CLOSED
2026-09-19T23:38:41.939Z,gmx,MAX_ATTEMPTS_SEVERED,11.9,0.000000,34124.00,0.25,FAIL_CLOSED
2026-09-19T23:44:10.456Z,hyperliquid,HONEYPOT_DECOY,19.7,0.000000,7990.00,0.25,FAIL_CLOSED
2026-09-19T23:49:38.973Z,hyperliquid,HONEYPOT_DECOY,14.9,0.000000,9948.00,0.25,FAIL_CLOSED
2026-09-19T23:55:07.490Z,hyperliquid,SOIL_RESISTANCE_TRIP,5.8,0.000000,8814.00,0.25,FAIL_CLOSED
2026-09-20T00:00:36.007Z,usdai,OBSERVATORY_HAIRCUT,45.2,0.000000,43196.00,0.25,FAIL_CLOSED
2026-09-20T00:06:04.524Z,gmx,OBSERVATORY_HAIRCUT,40.5,0.000000,24948.00,0.25,FAIL_CLOSED
2026-09-20T00:11:33.041Z,usdai,HONEYPOT_DECOY,17.0,0.000000,7784.00,0.25,FAIL_CLOSED
2026-09-20T00:17:01.559Z,pendle,MAX_ATTEMPTS_SEVERED,13.4,0.000000,48969.00,0.25,FAIL_CLOSED
2026-09-20T00:22:30.076Z,pendle,MAX_ATTEMPTS_SEVERED,8.8,0.000000,36804.00,0.25,FAIL_CLOSED
2026-09-20T00:27:58.593Z,hyperliquid,MAX_ATTEMPTS_SEVERED,11.1,0.000000,44639.00,0.25,FAIL_CLOSED
2026-09-20T00:33:27.110Z,usdai,OBSERVATORY_HAIRCUT,44.5,0.000000,23711.00,0.25,FAIL_CLOSED
2026-09-20T00:38:55.627Z,gmx,SOIL_RESISTANCE_TRIP,2.8,0.000000,10155.00,0.25,FAIL_CLOSED
2026-09-20T00:44:24.144Z,variational,SOIL_RESISTANCE_TRIP,5.0,0.000000,14072.00,0.25,FAIL_CLOSED
2026-09-20T00:49:52.661Z,gmx,OBSERVATORY_HAIRCUT,44.3,0.000000,28969.00,0.25,FAIL_CLOSED
2026-09-20T00:55:21.178Z,usdai,OBSERVATORY_HAIRCUT,39.8,0.000000,40722.00,0.25,FAIL_CLOSED
2026-09-20T01:00:49.695Z,gmx,MAX_ATTEMPTS_SEVERED,10.4,0.000000,31649.00,0.25,FAIL_CLOSED
2026-09-20T01:06:18.213Z,gmx,MAX_ATTEMPTS_SEVERED,12.6,0.000000,39485.00,0.25,FAIL_CLOSED
2026-09-20T01:11:46.730Z,hyperliquid,HONEYPOT_DECOY,13.7,0.000000,9330.00,0.25,FAIL_CLOSED
2026-09-20T01:17:15.247Z,variational,SOIL_RESISTANCE_TRIP,4.4,0.000000,7577.00,0.25,FAIL_CLOSED
2026-09-20T01:22:43.764Z,hyperliquid,MAX_ATTEMPTS_SEVERED,12.4,0.000000,42990.00,0.25,FAIL_CLOSED
2026-09-20T01:28:12.281Z,variational,OBSERVATORY_HAIRCUT,39.0,0.000000,21237.00,0.25,FAIL_CLOSED
2026-09-20T05:06:04.544Z,gmx,SOIL_RESISTANCE_TRIP,4.3,0.000000,14175.00,0.25,FAIL_CLOSED
2026-09-20T05:06:08.358Z,pendle,SOIL_RESISTANCE_TRIP,36036.7,0.000001,0.00,0.00,ALLOW
2026-09-20T11:26:18.139Z,gmx,SOIL_RESISTANCE_TRIP,81.6,0.000000,11186.00,0.25,FAIL_CLOSED
2026-09-20T11:34:35.579Z,pendle,SOIL_RESISTANCE_TRIP,5605806.7,0.000001,0.00,0.00,ALLOW
2026-09-20T11:35:02.730Z,pendle,SOIL_RESISTANCE_TRIP,12163694.8,0.000001,0.00,0.00,ALLOW
2026-09-20T11:43:43.613Z,gmx,SOIL_RESISTANCE_TRIP,10857.8,0.000000,12010.00,0.25,FAIL_CLOSED
2026-09-20T11:44:20.529Z,gmx,SOIL_RESISTANCE_TRIP,9414.5,0.000000,7784.00,0.25,FAIL_CLOSED
2026-09-20T11:54:21.746Z,pendle,SOIL_RESISTANCE_TRIP,8031315.6,0.000001,0.00,0.00,ALLOW
2026-09-20T11:54:48.210Z,gmx,SOIL_RESISTANCE_TRIP,7022.5,0.000000,7165.00,0.25,FAIL_CLOSED
2026-09-20T12:32:30.456Z,gmx,SOIL_RESISTANCE_TRIP,2.9,0.000000,8402.00,0.25,FAIL_CLOSED
2026-09-20T12:32:57.608Z,gmx,SOIL_RESISTANCE_TRIP,1.9,0.000000,7577.00,0.25,FAIL_CLOSED
2026-09-20T12:34:14.034Z,gmx,SOIL_RESISTANCE_TRIP,2.2,0.000000,6546.00,0.25,FAIL_CLOSED
2026-09-20T12:36:36.379Z,gmx,SOIL_RESISTANCE_TRIP,3.4,0.000000,11289.00,0.25,FAIL_CLOSED
2026-09-20T12:42:32.988Z,gmx,SOIL_RESISTANCE_TRIP,9.3,0.000000,5103.00,0.25,FAIL_CLOSED
2026-09-20T12:42:40.976Z,gmx,SOIL_RESISTANCE_TRIP,22.4,0.000000,8608.00,0.25,FAIL_CLOSED
2026-09-20T12:42:57.500Z,gmx,SOIL_RESISTANCE_TRIP,1.9,0.000000,12113.00,0.25,FAIL_CLOSED
2026-09-20T12:48:46.174Z,gmx,SOIL_RESISTANCE_TRIP,3.3,0.000000,7887.00,0.25,FAIL_CLOSED
2026-09-20T12:49:01.448Z,gmx,SOIL_RESISTANCE_TRIP,4.4,0.000000,12526.00,0.25,FAIL_CLOSED
2026-09-20T12:49:25.617Z,gmx,SOIL_RESISTANCE_TRIP,2.5,0.000000,14175.00,0.25,FAIL_CLOSED
2026-09-20T12:49:30.870Z,gmx,SOIL_RESISTANCE_TRIP,3.6,0.000000,5722.00,0.25,FAIL_CLOSED
2026-09-20T12:50:20.469Z,gmx,SOIL_RESISTANCE_TRIP,3.1,0.000000,9021.00,0.25,FAIL_CLOSED
2026-09-20T12:54:19.968Z,gmx,SOIL_RESISTANCE_TRIP,6.4,0.000000,9639.00,0.25,FAIL_CLOSED
2026-09-20T12:54:41.583Z,gmx,SOIL_RESISTANCE_TRIP,2.0,0.000000,7990.00,0.25,FAIL_CLOSED
2026-09-20T12:57:15.605Z,gmx,SOIL_RESISTANCE_TRIP,6.3,0.000000,6546.00,0.25,FAIL_CLOSED
2026-09-20T12:57:39.379Z,gmx,SOIL_RESISTANCE_TRIP,2.7,0.000000,7474.00,0.25,FAIL_CLOSED
2026-09-20T12:58:57.462Z,gmx,SOIL_RESISTANCE_TRIP,2.2,0.000000,7268.00,0.25,FAIL_CLOSED
2026-09-20T13:06:06.805Z,gmx,SOIL_RESISTANCE_TRIP,3.2,0.000000,9433.00,0.25,FAIL_CLOSED
2026-09-20T13:06:09.532Z,gmx,SOIL_RESISTANCE_TRIP,3.8,0.000000,10567.00,0.25,FAIL_CLOSED
2026-09-20T13:09:02.712Z,gmx,SOIL_RESISTANCE_TRIP,2.1,0.000000,14175.00,0.25,FAIL_CLOSED
2026-09-20T13:10:27.740Z,gmx,SOIL_RESISTANCE_TRIP,3.3,0.000000,9948.00,0.25,FAIL_CLOSED
2026-09-20T13:15:49.624Z,gmx,SOIL_RESISTANCE_TRIP,2.0,0.000000,13866.00,0.25,FAIL_CLOSED
2026-09-20T13:16:53.856Z,gmx,SOIL_RESISTANCE_TRIP,2.0,0.000000,5722.00,0.25,FAIL_CLOSED
2026-09-20T13:17:58.001Z,gmx,SOIL_RESISTANCE_TRIP,2.2,0.000000,8608.00,0.25,FAIL_CLOSED
2026-09-20T13:22:08.276Z,gmx,SOIL_RESISTANCE_TRIP,6.9,0.000000,10155.00,0.25,FAIL_CLOSED
2026-09-20T13:22:10.382Z,gmx,SOIL_RESISTANCE_TRIP,3.2,0.000000,7268.00,0.25,FAIL_CLOSED
2026-09-20T13:23:06.389Z,gmx,SOIL_RESISTANCE_TRIP,4.0,0.000000,11186.00,0.25,FAIL_CLOSED
2026-09-20T13:27:07.533Z,pendle,SOIL_RESISTANCE_TRIP,19501852.4,0.000001,0.00,0.00,ALLOW
2026-09-20T13:31:25.822Z,gmx,SOIL_RESISTANCE_TRIP,6.5,0.000000,9124.00,0.25,FAIL_CLOSED
2026-09-20T13:31:27.973Z,pendle,SOIL_RESISTANCE_TRIP,30828.5,0.000001,0.00,0.00,ALLOW
2026-09-20T13:31:31.155Z,gmx,SOIL_RESISTANCE_TRIP,12700.4,0.000001,0.00,0.00,ALLOW
2026-09-20T13:32:42.880Z,pendle,SOIL_RESISTANCE_TRIP,41945692.1,0.000001,0.00,0.00,ALLOW
